trial_number,video_name,Joy,Inspiration,Tenderness,Sadness,Fear,Disgust,Arousal,Valence,Familiarity,Liking,type,subject,actualOrder,stimulus,labelAngie
31.0,16,0.0,0.0,0.0,0.0,0.0,2.03,4.83,2.38,3.5,2.8,imagen,34,3.0,dis4,Disgust
24.0,18,0.0,0.0,0.0,0.0,0.0,1.82,4.760000000000001,2.38,2.45,2.31,imagen,34,4.0,dis5,Disgust
22.0,17,0.0,0.0,0.0,0.0,0.0,3.15,3.57,1.82,0.7000000000000001,1.4,imagen,34,5.0,dis8,Disgust
9.0,13,0.0,0.0,0.0,0.0,1.05,0.0,3.64,3.850000000000001,1.4,3.5,imagen,34,6.0,fear4,Fear
8.0,15,1.26,0.0,3.78,0.0,0.91,0.0,4.83,4.06,4.34,5.25,imagen,34,7.0,fear5,Tenderness
32.0,14,3.99,0.0,0.0,0.0,0.0,0.0,4.41,3.36,3.64,3.64,imagen,34,8.0,fear8,Joy
37.0,19,0.0,0.0,1.12,0.0,0.0,0.0,3.92,3.5,0.0,3.5,imagen,34,9.0,neu4,Tenderness
39.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.5,0.0,3.5,imagen,34,10.0,neu5,Neutro
38.0,20,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.5,0.0,3.5,imagen,34,11.0,neu8,Neutro
6.0,1,5.32,4.06,2.24,0.0,0.0,0.0,4.83,5.32,4.62,4.83,imagen,34,12.0,joy4,Joy
28.0,3,4.2,3.29,3.64,0.0,0.0,0.0,3.850000000000001,4.13,3.99,4.34,imagen,34,13.0,joy5,Joy
14.0,2,5.81,4.48,5.739999999999999,0.0,0.0,0.0,5.109999999999999,5.32,4.62,5.67,imagen,34,14.0,joy8,Joy
29.0,7,4.55,0.0,4.899999999999999,0.0,0.0,0.0,4.34,4.2,3.92,4.69,imagen,34,15.0,ten4,Tenderness
4.0,9,4.97,3.71,5.600000000000001,0.0,0.0,0.0,3.29,4.06,2.52,4.06,imagen,34,16.0,ten5,Tenderness
13.0,8,4.83,3.5,5.600000000000001,0.0,0.0,0.0,4.62,4.69,4.83,5.109999999999999,imagen,34,17.0,ten8,Tenderness
30.0,4,3.92,4.760000000000001,4.27,0.0,0.0,0.0,4.34,4.48,2.45,4.55,imagen,34,18.0,ins4,Inspiration
5.0,6,4.55,5.53,1.96,0.0,0.0,0.0,3.850000000000001,4.760000000000001,3.71,4.62,imagen,34,19.0,ins5,Inspiration
15.0,5,4.48,4.83,4.06,0.0,0.0,0.0,4.41,5.109999999999999,4.27,5.25,imagen,34,20.0,ins8,Inspiration
10.0,31,5.109999999999999,0.0,0.0,0.7000000000000001,0.0,0.0,4.48,3.5,6.02,4.48,video,34,0.0,sad4,Joy
20.0,33,0.0,0.0,0.0,5.04,4.62,0.0,4.55,2.31,3.64,3.08,video,34,1.0,sad5,Sadness
36.0,32,0.0,0.0,0.0,1.19,0.0,0.0,1.75,0.0,0.0,1.47,video,34,2.0,sad8,Sadness
34.0,37,0.0,0.0,4.899999999999999,0.0,0.0,0.0,3.99,3.5,4.55,4.899999999999999,video,34,3.0,dis4,Tenderness
21.0,39,0.0,0.0,0.0,0.0,0.0,3.64,3.22,3.5,3.64,1.68,video,34,4.0,dis5,Disgust
19.0,38,0.0,0.0,0.0,0.0,0.7000000000000001,6.02,2.38,1.54,2.24,0.91,video,34,5.0,dis8,Disgust
12.0,34,0.0,0.0,0.0,0.56,5.67,0.0,4.83,2.66,0.7000000000000001,3.29,video,34,6.0,fear4,Fear
11.0,36,0.0,0.0,0.0,0.0,6.510000000000001,0.0,5.46,1.61,3.64,2.17,video,34,7.0,fear5,Fear
35.0,35,0.0,0.0,0.0,0.0,5.18,0.0,5.109999999999999,1.4,0.0,1.82,video,34,8.0,fear8,Fear
40.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,34,9.0,neu4,Neutro
42.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,34,10.0,neu5,Neutro
41.0,41,0.0,0.0,2.31,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,34,11.0,neu8,Tenderness
3.0,22,5.600000000000001,1.89,4.69,0.0,0.0,0.0,4.41,5.81,3.36,5.109999999999999,video,34,12.0,joy4,Joy
25.0,24,3.5,0.0,0.0,1.33,0.0,0.0,4.83,3.78,4.48,3.5,video,34,13.0,joy5,Joy
17.0,23,5.109999999999999,0.0,4.34,0.0,0.0,0.0,4.62,4.27,4.83,4.62,video,34,14.0,joy8,Joy
26.0,28,4.83,0.0,4.899999999999999,0.0,0.0,0.0,4.48,4.760000000000001,7.0,5.390000000000001,video,34,15.0,ten4,Tenderness
1.0,30,5.25,2.03,5.67,0.0,0.0,0.0,3.5,4.27,3.5,4.62,video,34,16.0,ten5,Tenderness
16.0,29,6.37,5.18,6.44,0.0,0.0,0.0,5.739999999999999,5.32,4.13,5.600000000000001,video,34,17.0,ten8,Tenderness
27.0,25,3.5,4.48,0.0,0.0,0.0,0.0,5.11,4.55,0.0,3.5,video,34,18.0,ins4,Inspiration
2.0,27,4.34,4.760000000000001,3.5,0.0,0.0,0.0,3.78,4.48,3.22,3.64,video,34,19.0,ins5,Inspiration
18.0,26,5.18,4.27,4.27,0.0,0.0,0.0,5.04,4.760000000000001,2.1,5.109999999999999,video,34,20.0,ins8,Joy
1.0,10,2.8,3.99,2.8,4.69,1.89,0.0,3.5,4.06,4.27,4.34,imagen,35,0.0,sad4,Sadness
34.0,12,1.68,2.1,1.4,3.850000000000001,2.52,0.35,1.05,3.22,1.12,3.57,imagen,35,1.0,sad5,Sadness
22.0,11,1.96,2.31,3.5,5.04,3.5,0.0,1.96,2.66,1.54,2.17,imagen,35,2.0,sad8,Sadness
3.0,16,2.87,2.94,0.49,2.8,3.78,3.78,0.7000000000000001,2.66,1.82,1.68,imagen,35,3.0,dis4,Disgust
24.0,18,1.89,1.26,0.7000000000000001,1.96,3.5,4.760000000000001,1.19,1.68,2.45,1.33,imagen,35,4.0,dis5,Disgust
35.0,17,2.24,2.8,0.91,2.24,2.94,4.2,1.12,2.52,2.52,1.4,imagen,35,5.0,dis8,Disgust
23.0,13,2.31,2.03,0.77,3.5,4.27,3.5,1.12,3.15,1.26,3.5,imagen,35,6.0,fear4,Fear
36.0,15,2.24,2.38,0.84,4.48,3.08,1.54,1.47,2.73,3.57,3.5,imagen,35,7.0,fear5,Sadness
2.0,14,2.52,2.66,0.7000000000000001,3.5,3.71,0.35,1.47,2.87,0.56,3.01,imagen,35,8.0,fear8,Fear
15.0,19,3.57,3.5,3.5,0.84,1.12,0.7000000000000001,3.71,3.57,2.94,3.92,imagen,35,9.0,neu4,Joy
14.0,21,3.5,3.64,2.8,0.77,1.68,0.28,3.5,3.92,2.87,4.13,imagen,35,10.0,neu5,Inspiration
13.0,20,4.13,4.13,3.92,2.17,1.54,0.56,3.15,3.99,3.5,3.99,imagen,35,11.0,neu8,Neutro
9.0,1,4.83,4.48,4.48,1.19,0.14,0.14,3.92,4.69,3.78,4.41,imagen,35,12.0,joy4,Joy
42.0,3,4.2,4.34,4.83,2.31,0.98,0.49,1.61,4.2,2.66,4.83,imagen,35,13.0,joy5,Tenderness
40.0,2,4.2,5.53,4.27,2.45,1.33,0.98,3.22,5.390000000000001,2.87,5.18,imagen,35,14.0,joy8,Inspiration
25.0,7,4.13,4.41,3.92,1.26,0.77,0.63,2.24,4.06,2.03,5.109999999999999,imagen,35,15.0,ten4,Inspiration
26.0,9,4.06,4.760000000000001,5.46,1.96,1.96,0.14,2.52,4.55,2.52,5.390000000000001,imagen,35,16.0,ten5,Tenderness
27.0,8,4.06,3.99,5.600000000000001,2.59,1.05,0.7000000000000001,2.73,3.99,2.66,4.62,imagen,35,17.0,ten8,Tenderness
7.0,4,3.850000000000001,4.48,4.48,3.99,2.38,1.89,2.66,4.48,3.15,5.739999999999999,imagen,35,18.0,ins4,Inspiration
41.0,6,3.92,4.13,3.01,2.52,2.1,0.14,1.4,3.850000000000001,0.56,4.34,imagen,35,19.0,ins5,Inspiration
8.0,5,4.27,4.2,4.899999999999999,3.15,0.98,0.77,3.29,4.899999999999999,1.4,4.13,imagen,35,20.0,ins8,Tenderness
4.0,31,2.94,4.34,2.45,4.06,2.31,0.91,2.66,3.850000000000001,7.0,5.739999999999999,video,35,0.0,sad4,Inspiration
31.0,33,2.17,2.73,0.7000000000000001,5.04,3.5,1.75,1.47,2.52,1.47,3.5,video,35,1.0,sad5,Sadness
19.0,32,0.98,1.89,3.36,4.34,1.68,0.42,3.5,3.92,4.06,3.850000000000001,video,35,2.0,sad8,Sadness
6.0,37,1.12,3.99,1.19,1.47,3.71,4.2,3.43,2.45,4.41,4.41,video,35,3.0,dis4,Disgust
21.0,39,3.01,2.94,1.61,3.5,3.5,3.5,2.1,3.78,1.4,3.57,video,35,4.0,dis5,Disgust
32.0,38,2.73,2.52,1.33,3.5,3.5,3.5,1.54,3.5,0.91,2.59,video,35,5.0,dis8,Disgust
20.0,34,0.49,1.26,0.77,2.52,4.55,4.06,3.01,2.66,3.5,2.24,video,35,6.0,fear4,Fear
33.0,36,1.89,1.68,0.63,2.38,4.41,2.94,1.82,3.5,2.24,2.24,video,35,7.0,fear5,Fear
5.0,35,1.61,2.17,0.84,3.5,4.48,1.82,2.45,1.96,0.91,3.850000000000001,video,35,8.0,fear8,Fear
18.0,40,3.5,3.5,3.5,3.5,3.5,3.5,0.21,3.5,0.77,2.38,video,35,9.0,neu4,Neutro
17.0,42,3.5,3.5,3.5,3.5,3.5,3.5,0.77,3.5,1.96,3.01,video,35,10.0,neu5,Neutro
16.0,41,3.5,3.5,3.5,0.84,0.7000000000000001,0.14,2.1,2.52,0.7000000000000001,2.66,video,35,11.0,neu8,Neutro
12.0,22,4.34,3.22,3.71,1.54,0.7,0.0,3.22,3.08,5.25,2.94,video,35,12.0,joy4,Joy
39.0,24,3.5,3.22,4.06,2.31,1.54,0.77,1.75,3.5,1.33,2.66,video,35,13.0,joy5,Tenderness
37.0,23,3.5,2.87,2.52,3.5,1.68,1.26,1.82,4.34,1.54,3.5,video,35,14.0,joy8,Joy
28.0,28,4.2,5.46,4.2,1.19,1.05,0.42,2.66,4.48,2.8,3.99,video,35,15.0,ten4,Inspiration
29.0,30,3.850000000000001,4.34,4.06,2.87,1.68,0.98,2.03,4.83,3.57,3.850000000000001,video,35,16.0,ten5,Inspiration
30.0,29,4.27,4.2,4.41,3.15,2.38,0.63,2.31,3.5,3.08,4.2,video,35,17.0,ten8,Tenderness
10.0,25,4.2,4.760000000000001,3.850000000000001,3.850000000000001,0.84,0.0,3.5,3.15,1.82,3.5,video,35,18.0,ins4,Inspiration
38.0,27,3.99,4.97,3.5,2.1,1.54,0.49,2.52,4.2,1.82,4.760000000000001,video,35,19.0,ins5,Inspiration
11.0,26,3.78,4.69,3.78,1.12,1.12,0.0,3.5,3.99,2.24,4.899999999999999,video,35,20.0,ins8,Inspiration
37.0,10,1.33,0.56,5.18,5.88,0.0,0.0,3.08,3.99,2.1,1.82,imagen,36,0.0,sad4,Sadness
26.0,12,0.84,0.91,4.2,6.16,0.0,0.0,4.2,1.4,4.760000000000001,3.22,imagen,36,1.0,sad5,Sadness
38.0,11,0.0,0.0,4.34,7.0,6.23,0.0,2.73,0.0,2.52,0.0,imagen,36,2.0,sad8,Sadness
10.0,16,0.14,0.0,0.0,0.28,5.81,7.0,2.45,0.0,1.33,0.0,imagen,36,3.0,dis4,Disgust
25.0,18,0.0,0.0,0.0,0.0,0.56,7.0,3.22,4.899999999999999,0.07,0.0,imagen,36,4.0,dis5,Disgust
11.0,17,0.0,0.0,0.0,0.0,3.5,7.0,3.15,0.0,0.0,0.0,imagen,36,5.0,dis8,Disgust
27.0,13,0.7000000000000001,0.63,0.0,4.55,6.16,0.0,3.29,0.7000000000000001,0.35,0.63,imagen,36,6.0,fear4,Fear
12.0,15,0.0,0.0,0.0,0.0,1.89,0.0,3.43,0.0,4.41,0.7000000000000001,imagen,36,7.0,fear5,Fear
39.0,14,0.49,0.0,0.0,0.77,5.739999999999999,4.06,4.69,0.77,4.899999999999999,0.0,imagen,36,8.0,fear8,Fear
15.0,19,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.5,4.760000000000001,3.22,imagen,36,9.0,neu4,Neutro
13.0,21,3.5,1.54,2.1,0.0,0.0,0.0,3.36,4.34,5.46,3.92,imagen,36,10.0,neu5,Joy
14.0,20,4.760000000000001,4.06,4.97,0.0,0.0,0.0,2.87,3.99,4.83,5.18,imagen,36,11.0,neu8,Tenderness
5.0,1,5.53,4.69,4.2,0.0,0.0,0.0,3.29,4.06,2.17,2.1,imagen,36,12.0,joy4,Joy
4.0,3,5.18,4.48,6.58,0.0,0.0,0.0,3.15,5.95,5.46,5.600000000000001,imagen,36,13.0,joy5,Tenderness
6.0,2,2.87,2.17,2.8,0.0,0.0,0.0,2.1,4.27,0.56,2.59,imagen,36,14.0,joy8,Joy
24.0,7,5.88,5.81,6.649999999999999,0.0,0.0,0.0,5.600000000000001,4.69,6.44,6.16,imagen,36,15.0,ten4,Tenderness
23.0,9,5.109999999999999,4.48,7.0,0.0,0.0,0.0,3.99,4.760000000000001,5.25,5.88,imagen,36,16.0,ten5,Tenderness
31.0,8,4.899999999999999,5.18,6.02,1.96,0.0,0.0,2.31,4.13,3.71,5.739999999999999,imagen,36,17.0,ten8,Tenderness
22.0,4,5.18,6.510000000000001,5.04,0.0,0.0,0.0,3.29,4.899999999999999,1.33,4.899999999999999,imagen,36,18.0,ins4,Inspiration
33.0,6,4.899999999999999,4.83,3.850000000000001,0.0,0.56,0.0,4.27,5.390000000000001,3.64,4.760000000000001,imagen,36,19.0,ins5,Joy
32.0,5,5.600000000000001,5.18,6.09,0.35,0.0,0.0,3.71,4.83,1.82,5.25,imagen,36,20.0,ins8,Tenderness
40.0,31,4.62,4.69,1.96,1.05,0.0,0.0,5.53,4.34,7.0,5.46,video,36,0.0,sad4,Inspiration
29.0,33,0.0,0.0,2.87,5.32,6.16,6.37,3.5,1.96,0.91,0.0,video,36,1.0,sad5,Disgust
41.0,32,0.0,0.28,0.35,7.0,5.81,0.0,4.760000000000001,0.42,0.0,1.96,video,36,2.0,sad8,Sadness
7.0,37,1.54,2.31,0.0,0.0,0.0,5.46,3.43,1.4,3.5,1.33,video,36,3.0,dis4,Disgust
28.0,39,0.0,0.0,0.0,0.0,4.55,7.0,5.53,0.0,1.89,0.0,video,36,4.0,dis5,Disgust
8.0,38,0.0,1.68,0.0,0.0,2.03,7.0,3.64,0.0,0.28,0.0,video,36,5.0,dis8,Disgust
30.0,34,0.0,0.0,0.0,2.45,7.0,5.32,7.0,0.0,0.21,0.0,video,36,6.0,fear4,Fear
9.0,36,0.0,0.0,0.0,0.0,4.48,2.45,3.78,2.45,5.88,3.5,video,36,7.0,fear5,Fear
42.0,35,0.0,0.14,0.0,0.21,6.23,4.27,5.81,0.56,0.0,0.35,video,36,8.0,fear8,Fear
18.0,40,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.5,3.850000000000001,3.5,video,36,9.0,neu4,Neutro
16.0,42,1.68,0.14,0.0,0.0,0.0,0.0,3.43,3.5,4.899999999999999,2.38,video,36,10.0,neu5,Joy
17.0,41,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3.5,0.0,3.5,video,36,11.0,neu8,Neutro
2.0,22,4.48,4.48,1.68,0.0,0.0,0.0,3.92,3.57,0.0,3.5,video,36,12.0,joy4,Neutro
1.0,24,6.02,5.18,1.47,0.0,0.0,0.0,5.18,5.46,0.0,5.53,video,36,13.0,joy5,Joy
3.0,23,2.52,2.8,0.56,0.0,0.0,0.0,2.73,3.5,4.899999999999999,2.03,video,36,14.0,joy8,Inspiration
21.0,28,4.97,5.25,5.46,0.0,0.0,0.0,5.109999999999999,4.899999999999999,7.0,5.18,video,36,15.0,ten4,Tenderness
20.0,30,4.34,4.34,5.600000000000001,0.0,0.0,0.0,3.43,3.92,3.850000000000001,5.18,video,36,16.0,ten5,Tenderness
34.0,29,5.739999999999999,4.97,7.0,0.77,0.0,0.0,5.109999999999999,6.16,6.58,6.02,video,36,17.0,ten8,Tenderness
19.0,25,4.13,3.850000000000001,4.899999999999999,1.54,0.0,0.0,3.850000000000001,3.5,3.36,4.41,video,36,18.0,ins4,Tenderness
36.0,27,5.109999999999999,6.02,0.7000000000000001,0.77,0.0,0.0,5.46,4.760000000000001,5.88,5.739999999999999,video,36,19.0,ins5,Inspiration
35.0,26,5.25,6.09,5.18,0.0,0.0,0.0,4.34,5.25,6.44,5.04,video,36,20.0,ins8,Inspiration
23.0,10,0.0,1.12,0.0,2.52,0.0,0.0,2.17,2.31,1.19,3.5,imagen,37,0.0,sad4,Sadness
3.0,12,3.5,1.61,2.59,1.61,3.5,0.0,3.5,3.5,3.5,3.5,imagen,37,1.0,sad5,Sadness
33.0,11,0.0,0.0,1.26,7.0,5.95,0.0,6.44,0.0,1.82,0.42,imagen,37,2.0,sad8,Sadness
31.0,16,0.0,1.82,0.0,4.62,3.5,6.58,7.0,0.77,4.41,0.0,imagen,37,3.0,dis4,Disgust
2.0,18,0.0,0.0,0.0,1.89,0.0,7.0,7.0,0.0,5.25,0.0,imagen,37,4.0,dis5,Disgust
32.0,17,0.0,0.0,0.0,4.83,0.56,7.0,7.0,0.0,3.5,0.0,imagen,37,5.0,dis8,Disgust
1.0,13,0.0,0.0,0.0,3.5,6.93,0.0,7.0,0.0,0.0,0.0,imagen,37,6.0,fear4,Fear
22.0,15,2.73,4.48,0.84,0.14,3.99,0.0,5.88,3.5,6.16,5.32,imagen,37,7.0,fear5,Inspiration
24.0,14,0.0,4.83,0.0,0.0,5.25,4.48,4.899999999999999,2.66,2.24,2.24,imagen,37,8.0,fear8,Fear
8.0,19,0.0,3.5,0.0,0.0,1.33,0.0,1.4,3.5,0.7000000000000001,3.5,imagen,37,9.0,neu4,Inspiration
7.0,21,0.0,1.33,0.0,0.0,0.0,0.0,0.98,3.5,0.98,3.5,imagen,37,10.0,neu5,Inspiration
9.0,20,4.62,4.62,4.97,0.0,0.0,0.0,3.5,4.97,4.97,5.95,imagen,37,11.0,neu8,Tenderness
29.0,1,7.0,7.0,6.09,0.21,0.0,0.0,7.0,7.0,7.0,7.0,imagen,37,12.0,joy4,Joy
40.0,3,5.67,6.23,5.739999999999999,0.56,0.0,0.0,6.02,6.58,6.44,6.649999999999999,imagen,37,13.0,joy5,Inspiration
14.0,2,6.37,4.62,7.0,1.05,0.21,0.0,4.97,7.0,6.58,6.72,imagen,37,14.0,joy8,Tenderness
42.0,7,4.899999999999999,5.04,5.95,0.0,0.0,0.0,4.13,4.48,3.5,4.69,imagen,37,15.0,ten4,Tenderness
15.0,9,5.390000000000001,5.109999999999999,6.3,0.21,0.0,0.0,4.69,6.23,1.26,6.649999999999999,imagen,37,16.0,ten5,Tenderness
30.0,8,4.55,5.46,7.0,0.35,0.0,0.0,6.72,7.0,5.88,7.0,imagen,37,17.0,ten8,Tenderness
28.0,4,4.62,6.3,5.600000000000001,0.84,0.0,0.0,5.18,5.88,3.5,6.3,imagen,37,18.0,ins4,Inspiration
41.0,6,2.59,6.37,3.78,0.49,0.42,0.0,4.62,5.04,3.5,4.48,imagen,37,19.0,ins5,Inspiration
13.0,5,5.04,6.09,6.09,1.05,0.0,0.0,5.04,6.58,5.67,7.0,imagen,37,20.0,ins8,Inspiration
20.0,31,5.32,1.82,0.7000000000000001,5.81,0.0,0.49,5.18,3.5,5.600000000000001,5.88,video,37,0.0,sad4,Sadness
6.0,33,0.0,0.0,0.0,4.62,0.0,0.56,3.5,3.5,0.98,3.5,video,37,1.0,sad5,Sadness
36.0,32,0.0,1.05,1.54,3.99,0.0,0.49,2.1,1.75,0.0,3.5,video,37,2.0,sad8,Sadness
34.0,37,5.18,4.97,1.12,0.0,0.0,2.1,4.760000000000001,2.73,3.5,4.62,video,37,3.0,dis4,Joy
5.0,39,1.61,0.63,4.13,0.0,0.0,0.91,4.41,3.5,2.1,3.5,video,37,4.0,dis5,Tenderness
35.0,38,0.0,1.82,0.0,1.05,4.06,6.58,5.32,1.12,4.27,1.4,video,37,5.0,dis8,Disgust
4.0,34,0.0,0.0,0.98,0.0,7.0,4.62,7.0,0.0,3.5,0.0,video,37,6.0,fear4,Fear
19.0,36,0.0,0.0,0.0,0.0,6.44,5.25,6.859999999999999,0.14,3.5,0.7000000000000001,video,37,7.0,fear5,Fear
21.0,35,1.54,1.89,0.49,0.0,6.44,0.0,6.649999999999999,2.24,4.27,1.12,video,37,8.0,fear8,Fear
11.0,40,3.5,4.62,2.31,0.0,0.0,0.0,4.760000000000001,5.32,7.0,5.67,video,37,9.0,neu4,Inspiration
10.0,42,0.0,5.18,0.0,0.0,0.0,0.0,3.5,3.99,5.25,3.5,video,37,10.0,neu5,Inspiration
12.0,41,3.850000000000001,4.69,5.88,0.0,0.0,0.0,4.34,5.18,1.96,5.18,video,37,11.0,neu8,Tenderness
26.0,22,6.44,3.99,5.18,0.0,0.0,2.31,6.09,5.46,6.58,4.55,video,37,12.0,joy4,Joy
37.0,24,6.44,3.850000000000001,2.1,4.69,0.0,0.0,5.04,4.55,3.5,5.25,video,37,13.0,joy5,Joy
17.0,23,6.16,4.2,5.18,0.56,0.0,0.21,5.46,4.83,6.23,6.859999999999999,video,37,14.0,joy8,Joy
39.0,28,4.97,6.02,6.58,4.2,0.0,0.0,4.83,5.46,3.99,6.72,video,37,15.0,ten4,Tenderness
18.0,30,4.48,4.13,6.72,6.23,0.0,0.28,5.81,5.88,5.95,5.600000000000001,video,37,16.0,ten5,Tenderness
27.0,29,6.649999999999999,6.649999999999999,7.0,0.0,0.0,0.0,6.79,6.859999999999999,6.44,6.859999999999999,video,37,17.0,ten8,Tenderness
25.0,25,2.38,5.25,1.96,4.2,0.0,0.0,4.13,4.41,3.5,4.899999999999999,video,37,18.0,ins4,Inspiration
38.0,27,3.5,6.02,4.97,0.28,0.0,0.28,5.739999999999999,5.18,5.04,6.16,video,37,19.0,ins5,Inspiration
16.0,26,4.13,5.600000000000001,4.13,0.56,0.0,0.0,4.13,5.739999999999999,3.5,5.739999999999999,video,37,20.0,ins8,Inspiration
8.0,10,0.0,0.0,0.0,5.32,0.0,0.0,4.06,3.5,0.0,3.5,imagen,38,0.0,sad4,Sadness
37.0,12,0.0,0.0,0.0,0.77,0.0,0.0,0.56,3.5,0.0,3.5,imagen,38,1.0,sad5,Sadness
22.0,11,0.0,0.0,3.5,5.04,0.0,0.0,4.34,2.38,0.0,3.5,imagen,38,2.0,sad8,Sadness
23.0,16,0.0,0.0,0.0,0.0,0.0,0.84,1.82,1.33,0.0,3.01,imagen,38,3.0,dis4,Disgust
39.0,18,0.0,0.0,0.0,0.0,0.0,4.41,1.26,1.68,0.0,3.5,imagen,38,4.0,dis5,Disgust
38.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,3.5,imagen,38,5.0,dis8,Disgust
24.0,13,0.0,0.0,0.0,0.0,4.760000000000001,0.0,2.24,1.54,0.0,3.5,imagen,38,6.0,fear4,Fear
9.0,15,0.0,0.0,0.35,0.0,2.24,0.0,3.57,3.5,0.0,3.5,imagen,38,7.0,fear5,Fear
7.0,14,0.0,0.0,0.0,0.0,0.98,0.0,1.89,1.61,0.0,3.5,imagen,38,8.0,fear8,Fear
25.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3.5,0.0,3.5,imagen,38,9.0,neu4,Neutro
26.0,21,1.54,1.68,0.0,0.0,0.0,0.0,2.24,3.5,0.0,3.5,imagen,38,10.0,neu5,Inspiration
27.0,20,3.5,0.0,0.0,0.0,0.0,0.0,2.17,3.5,0.0,3.5,imagen,38,11.0,neu8,Joy
36.0,1,0.0,0.77,0.0,0.0,0.0,0.0,0.98,5.88,0.0,3.5,imagen,38,12.0,joy4,Inspiration
15.0,3,4.760000000000001,3.78,5.600000000000001,0.0,0.0,0.0,2.8,5.739999999999999,0.0,3.5,imagen,38,13.0,joy5,Tenderness
4.0,2,6.02,5.53,6.37,0.0,0.0,0.0,4.760000000000001,6.3,0.0,5.04,imagen,38,14.0,joy8,Tenderness
13.0,7,5.600000000000001,4.62,5.739999999999999,0.49,0.0,0.0,4.48,6.09,0.0,5.18,imagen,38,15.0,ten4,Tenderness
14.0,9,3.99,0.42,5.67,5.53,0.0,0.0,4.27,4.62,0.0,3.5,imagen,38,16.0,ten5,Tenderness
5.0,8,0.0,0.0,4.899999999999999,6.23,0.0,0.0,5.95,3.5,0.0,3.5,imagen,38,17.0,ten8,Sadness
35.0,4,0.0,1.54,0.0,0.0,0.0,0.0,1.54,5.600000000000001,0.0,3.5,imagen,38,18.0,ins4,Inspiration
34.0,6,0.0,4.13,0.0,0.0,0.0,0.0,2.03,5.88,0.0,3.5,imagen,38,19.0,ins5,Inspiration
6.0,5,0.0,0.91,0.0,0.0,0.0,0.0,2.8,3.5,0.0,3.5,imagen,38,20.0,ins8,Inspiration
11.0,31,0.28,0.0,0.0,4.48,0.0,0.0,1.82,3.5,4.62,3.5,video,38,0.0,sad4,Sadness
40.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,38,1.0,sad5,Sadness
19.0,32,0.0,0.0,0.0,1.89,0.0,0.0,1.96,3.08,0.0,3.5,video,38,2.0,sad8,Sadness
20.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.54,0.0,3.5,video,38,3.0,dis4,Disgust
42.0,39,0.0,0.0,0.0,0.0,0.0,1.26,1.61,3.5,0.0,3.5,video,38,4.0,dis5,Disgust
41.0,38,0.0,0.0,0.0,0.0,0.0,2.31,0.49,1.4,0.0,1.89,video,38,5.0,dis8,Disgust
21.0,34,0.0,0.0,0.0,0.0,4.62,0.0,3.57,2.03,0.0,3.5,video,38,6.0,fear4,Fear
12.0,36,0.0,0.0,0.0,0.0,5.46,0.0,5.390000000000001,3.5,1.4,2.66,video,38,7.0,fear5,Fear
10.0,35,0.0,0.0,0.0,0.0,4.34,0.0,5.600000000000001,3.5,0.0,3.5,video,38,8.0,fear8,Fear
28.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.5,0.0,3.5,video,38,9.0,neu4,Neutro
29.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.96,3.5,video,38,10.0,neu5,Neutro
30.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,38,11.0,neu8,Neutro
33.0,22,3.08,0.0,0.0,0.0,0.0,0.0,1.61,5.04,0.0,3.5,video,38,12.0,joy4,Joy
18.0,24,1.82,0.0,0.0,0.0,0.0,0.0,1.33,3.5,0.0,3.5,video,38,13.0,joy5,Joy
1.0,23,3.5,0.0,0.0,0.0,0.0,0.0,2.1,4.899999999999999,0.0,3.5,video,38,14.0,joy8,Joy
16.0,28,4.69,0.0,5.600000000000001,5.46,0.0,0.0,4.48,4.62,3.5,3.5,video,38,15.0,ten4,Tenderness
17.0,30,3.5,0.0,4.06,0.0,0.0,0.0,2.45,4.34,0.0,3.5,video,38,16.0,ten5,Tenderness
2.0,29,3.78,4.55,6.23,3.92,0.0,0.0,5.67,5.46,0.0,5.18,video,38,17.0,ten8,Tenderness
32.0,25,0.0,0.0,0.0,0.56,0.0,0.0,0.35,3.5,0.0,3.5,video,38,18.0,ins4,Sadness
31.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.57,3.5,video,38,19.0,ins5,Inspiration
3.0,26,1.82,6.16,0.0,0.0,0.0,0.0,1.47,7.0,0.0,3.5,video,38,20.0,ins8,Inspiration
